Material,Material Description,SLoc,Quantity,Pstng Date,,,,,,,,,,,,,
111,SCPU,5021,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5021,1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5061,-1,1/30/2026,,,,,,,,,,,,,
111,SCPU,5039,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5023,1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5028,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5011,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,1/31/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5021,1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,509A,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5033,-1,2/2/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5041,1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/3/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5024,1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/4/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5027,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/5/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5043,1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/6/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5011,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5025,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5004,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/9/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5030,-2,2/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5025,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5004,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,2/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/11/2026,,,,,,,,,,,,,
111,SCPU,5025,-1,2/11/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/11/2026,,,,,,,,,,,,,
111,SCPU,5010,1,2/11/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/11/2026,,,,,,,,,,,,,
111,SCPU,5033,-1,2/11/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/11/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,2/11/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,2/11/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/11/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/11/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5021,1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5061,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5021,1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5025,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5021,1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,50BL,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/12/2026,,,,,,,,,,,,,
111,SCPU,5039,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5039,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5039,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5039,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/13/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5028,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/14/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/16/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5062,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5020,-4,2/17/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/17/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5028,1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5049,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/18/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5065,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5049,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5024,1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5030,2,2/19/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5005,1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5024,1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5030,1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5021,1,2/19/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5033,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5021,1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5021,1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5004,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5025,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/20/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5025,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5004,1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5025,1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5061,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,2/21/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5010,1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5061,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5061,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5039,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,2/23/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,2/23/2026,,,,,,,,,,,,,
