Material,SLoc,Quantity,Pstng Date,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Equipment,Technician name
102,5022,-2,4/27/2026,,,,,,,,,,,,,
102,5030,-1,4/27/2026,,,,,,,,,,,,,
102,5001,-2,4/27/2026,,,,,,,,,,,,,
102,5003,-1,4/25/2026,,,,,,,,,,,,,
102,5022,-1,4/25/2026,,,,,,,,,,,,,
102,5023,-1,4/25/2026,,,,,,,,,,,,,
102,5030,-1,4/25/2026,,,,,,,,,,,,,
102,5030,-1,4/25/2026,,,,,,,,,,,,,
102,5033,-1,4/25/2026,,,,,,,,,,,,,
102,5001,-6,4/25/2026,,,,,,,,,,,,,
102,5023,-1,4/25/2026,,,,,,,,,,,,,
102,5030,-2,4/25/2026,,,,,,,,,,,,,
102,5030,-1,4/25/2026,,,,,,,,,,,,,
102,5046,-1,4/25/2026,,,,,,,,,,,,,
102,5030,-1,4/24/2026,,,,,,,,,,,,,
102,5021,-1,4/24/2026,,,,,,,,,,,,,
102,5030,-1,4/24/2026,,,,,,,,,,,,,
102,5001,-1,4/24/2026,,,,,,,,,,,,,
102,5023,-1,4/24/2026,,,,,,,,,,,,,
102,5030,-2,4/24/2026,,,,,,,,,,,,,
102,5042,-2,4/23/2026,,,,,,,,,,,,,
102,5041,-1,4/23/2026,,,,,,,,,,,,,
102,5030,-1,4/23/2026,,,,,,,,,,,,,
102,5011,-3,4/22/2026,,,,,,,,,,,,,
102,5030,-1,4/22/2026,,,,,,,,,,,,,
102,5039,-1,4/22/2026,,,,,,,,,,,,,
102,5003,-1,4/22/2026,,,,,,,,,,,,,
102,5023,-1,4/22/2026,,,,,,,,,,,,,
102,5001,-2,4/21/2026,,,,,,,,,,,,,
102,5023,1,4/21/2026,,,,,,,,,,,,,
102,5030,-1,4/21/2026,,,,,,,,,,,,,
102,5001,-2,4/21/2026,,,,,,,,,,,,,
102,5030,-1,4/20/2026,,,,,,,,,,,,,
102,5001,-1,4/20/2026,,,,,,,,,,,,,
102,5030,-1,4/20/2026,,,,,,,,,,,,,
102,5024,-2,4/20/2026,,,,,,,,,,,,,
102,5030,-1,4/20/2026,,,,,,,,,,,,,
102,5001,-2,4/20/2026,,,,,,,,,,,,,
102,5022,-1,4/20/2026,,,,,,,,,,,,,
102,5001,-2,4/20/2026,,,,,,,,,,,,,
102,5001,-2,4/20/2026,,,,,,,,,,,,,
102,5041,-1,4/20/2026,,,,,,,,,,,,,
102,5023,-2,4/20/2026,,,,,,,,,,,,,
102,5001,-2,4/20/2026,,,,,,,,,,,,,
102,5030,-1,4/20/2026,,,,,,,,,,,,,
102,5022,-1,4/18/2026,,,,,,,,,,,,,
102,5039,-1,4/18/2026,,,,,,,,,,,,,
102,5023,1,4/18/2026,,,,,,,,,,,,,
102,5039,-1,4/18/2026,,,,,,,,,,,,,
102,5030,-1,4/18/2026,,,,,,,,,,,,,
102,5023,-1,4/18/2026,,,,,,,,,,,,,
102,5021,-1,4/18/2026,,,,,,,,,,,,,
102,5022,-1,4/18/2026,,,,,,,,,,,,,
102,5030,-1,4/18/2026,,,,,,,,,,,,,
102,5042,-1,4/18/2026,,,,,,,,,,,,,
102,5030,-1,4/17/2026,,,,,,,,,,,,,
102,5042,-1,4/17/2026,,,,,,,,,,,,,
102,5023,-1,4/17/2026,,,,,,,,,,,,,
102,5030,-1,4/17/2026,,,,,,,,,,,,,
102,5023,-1,4/17/2026,,,,,,,,,,,,,
102,5022,-2,4/17/2026,,,,,,,,,,,,,
102,5030,-1,4/17/2026,,,,,,,,,,,,,
102,5033,-1,4/16/2026,,,,,,,,,,,,,
102,5030,-1,4/16/2026,,,,,,,,,,,,,
102,5021,-1,4/16/2026,,,,,,,,,,,,,
102,5024,-1,4/16/2026,,,,,,,,,,,,,
102,5001,-1,4/16/2026,,,,,,,,,,,,,
102,5022,-2,4/15/2026,,,,,,,,,,,,,
102,5023,-1,4/15/2026,,,,,,,,,,,,,
102,5001,-5,4/15/2026,,,,,,,,,,,,,
102,5024,-1,4/15/2026,,,,,,,,,,,,,
102,5022,-1,4/15/2026,,,,,,,,,,,,,
102,5023,-1,4/14/2026,,,,,,,,,,,,,
102,5030,-1,4/14/2026,,,,,,,,,,,,,
102,5042,-1,4/14/2026,,,,,,,,,,,,,
102,5001,-2,4/14/2026,,,,,,,,,,,,,
102,5001,-2,4/14/2026,,,,,,,,,,,,,
102,5022,-2,4/13/2026,,,,,,,,,,,,,
102,5061,-1,4/13/2026,,,,,,,,,,,,,
102,5001,-5,4/13/2026,,,,,,,,,,,,,
102,5001,-3,4/13/2026,,,,,,,,,,,,,
102,5010,-1,4/13/2026,,,,,,,,,,,,,
102,5042,-2,4/13/2026,,,,,,,,,,,,,
102,5022,-1,4/11/2026,,,,,,,,,,,,,
102,5030,-1,4/11/2026,,,,,,,,,,,,,
102,5021,-1,4/11/2026,,,,,,,,,,,,,
102,5001,-5,4/11/2026,,,,,,,,,,,,,
102,5023,-1,4/11/2026,,,,,,,,,,,,,
102,5001,-2,4/11/2026,,,,,,,,,,,,,
102,5021,-1,4/11/2026,,,,,,,,,,,,,
102,5030,-1,4/11/2026,,,,,,,,,,,,,
102,5030,-1,4/11/2026,,,,,,,,,,,,,
102,5022,-2,4/10/2026,,,,,,,,,,,,,
102,5023,-4,4/10/2026,,,,,,,,,,,,,
102,5041,-1,4/10/2026,,,,,,,,,,,,,
102,5023,-1,4/10/2026,,,,,,,,,,,,,
102,5042,-1,4/10/2026,,,,,,,,,,,,,
102,5030,-1,4/10/2026,,,,,,,,,,,,,
102,5030,-1,4/10/2026,,,,,,,,,,,,,
102,5046,-1,4/10/2026,,,,,,,,,,,,,
102,5030,-1,4/10/2026,,,,,,,,,,,,,
102,5010,-1,4/9/2026,,,,,,,,,,,,,
102,5003,-1,4/9/2026,,,,,,,,,,,,,
102,5042,-1,4/9/2026,,,,,,,,,,,,,
102,5041,-1,4/9/2026,,,,,,,,,,,,,
102,5030,-1,4/9/2026,,,,,,,,,,,,,
102,5001,-2,4/9/2026,,,,,,,,,,,,,
102,5004,1,4/8/2026,,,,,,,,,,,,,
102,5001,-4,4/8/2026,,,,,,,,,,,,,
102,5032,-1,4/8/2026,,,,,,,,,,,,,
102,5030,-1,4/8/2026,,,,,,,,,,,,,
102,5030,-1,4/8/2026,,,,,,,,,,,,,
102,5061,-1,4/7/2026,,,,,,,,,,,,,
102,5001,2,4/7/2026,,,,,,,,,,,,,
102,5042,-2,4/7/2026,,,,,,,,,,,,,
102,5046,-1,4/7/2026,,,,,,,,,,,,,
102,5030,-1,4/7/2026,,,,,,,,,,,,,
102,5022,-1,4/6/2026,,,,,,,,,,,,,
102,5036,-1,4/6/2026,,,,,,,,,,,,,
102,5042,-2,4/6/2026,,,,,,,,,,,,,
102,5030,-1,4/6/2026,,,,,,,,,,,,,
102,5001,-2,4/6/2026,,,,,,,,,,,,,
102,5001,-1,4/6/2026,,,,,,,,,,,,,
102,5030,-1,4/6/2026,,,,,,,,,,,,,
102,5061,-1,4/6/2026,,,,,,,,,,,,,
102,5041,-1,4/6/2026,,,,,,,,,,,,,
102,5041,-1,4/6/2026,,,,,,,,,,,,,
102,5001,-2,4/6/2026,,,,,,,,,,,,,
102,5011,-2,4/4/2026,,,,,,,,,,,,,
102,5030,-1,4/4/2026,,,,,,,,,,,,,
102,5021,-1,4/4/2026,,,,,,,,,,,,,
102,5042,-1,4/4/2026,,,,,,,,,,,,,
102,5021,-1,4/4/2026,,,,,,,,,,,,,
102,5001,-1,4/4/2026,,,,,,,,,,,,,
102,5021,-1,4/4/2026,,,,,,,,,,,,,
102,5030,-1,4/4/2026,,,,,,,,,,,,,
102,5001,-1,4/4/2026,,,,,,,,,,,,,
102,5001,-4,4/3/2026,,,,,,,,,,,,,
102,5011,-1,4/3/2026,,,,,,,,,,,,,
102,5001,-3,4/3/2026,,,,,,,,,,,,,
102,5001,-2,4/3/2026,,,,,,,,,,,,,
102,5011,-2,4/3/2026,,,,,,,,,,,,,
102,5001,-2,4/3/2026,,,,,,,,,,,,,
102,5030,-1,4/3/2026,,,,,,,,,,,,,
102,5001,-3,4/3/2026,,,,,,,,,,,,,
102,5001,-2,4/3/2026,,,,,,,,,,,,,
102,5001,-2,4/3/2026,,,,,,,,,,,,,
102,5001,-2,4/3/2026,,,,,,,,,,,,,
102,5001,2,4/2/2026,,,,,,,,,,,,,
102,5001,2,4/2/2026,,,,,,,,,,,,,
102,5001,-2,4/2/2026,,,,,,,,,,,,,
102,5001,-2,4/2/2026,,,,,,,,,,,,,
102,5041,-1,1/2/2025,,,,,,,,,,,,,
102,5041,1,1/2/2025,,,,,,,,,,,,,
102,5003,-1,1/4/2025,,,,,,,,,,,,,
102,5030,-1,1/4/2025,,,,,,,,,,,,,
102,5041,-1,1/4/2025,,,,,,,,,,,,,
102,5030,-1,1/4/2025,,,,,,,,,,,,,
102,5001,-2,1/4/2025,,,,,,,,,,,,,
102,5006,-1,1/4/2025,,,,,,,,,,,,,
102,5021,-1,1/6/2025,,,,,,,,,,,,,
102,5021,-2,1/6/2025,,,,,,,,,,,,,
102,5010,-1,1/6/2025,,,,,,,,,,,,,
102,5030,-1,1/6/2025,,,,,,,,,,,,,
102,5030,-1,1/6/2025,,,,,,,,,,,,,
102,5022,-1,1/6/2025,,,,,,,,,,,,,
102,5001,-2,1/6/2025,,,,,,,,,,,,,
102,5001,-2,1/7/2025,,,,,,,,,,,,,
102,5001,-2,1/7/2025,,,,,,,,,,,,,
102,5003,-1,1/7/2025,,,,,,,,,,,,,
102,5001,-3,1/7/2025,,,,,,,,,,,,,
102,5001,-5,1/7/2025,,,,,,,,,,,,,
102,5030,-1,1/7/2025,,,,,,,,,,,,,
102,5001,-4,1/7/2025,,,,,,,,,,,,,
102,5022,-2,1/7/2025,,,,,,,,,,,,,
102,5001,-4,1/7/2025,,,,,,,,,,,,,
102,5001,-3,1/7/2025,,,,,,,,,,,,,
102,5006,1,1/7/2025,,,,,,,,,,,,,
102,5006,-1,1/7/2025,,,,,,,,,,,,,
102,5042,-1,1/8/2025,,,,,,,,,,,,,
102,5061,-1,1/8/2025,,,,,,,,,,,,,
102,5001,-4,1/8/2025,,,,,,,,,,,,,
102,5001,-1,1/8/2025,,,,,,,,,,,,,
102,5022,-1,1/8/2025,,,,,,,,,,,,,
102,5042,-3,1/9/2025,,,,,,,,,,,,,
102,5021,-1,1/9/2025,,,,,,,,,,,,,
102,5003,-1,1/9/2025,,,,,,,,,,,,,
102,5001,-2,1/9/2025,,,,,,,,,,,,,
102,5001,-3,1/9/2025,,,,,,,,,,,,,
102,5042,-1,1/10/2025,,,,,,,,,,,,,
102,5023,-1,1/10/2025,,,,,,,,,,,,,
102,5023,-1,1/10/2025,,,,,,,,,,,,,
102,5042,-1,1/10/2025,,,,,,,,,,,,,
102,5023,-1,1/10/2025,,,,,,,,,,,,,
102,5001,-2,1/10/2025,,,,,,,,,,,,,
102,5030,-1,1/10/2025,,,,,,,,,,,,,
102,5010,-1,1/11/2025,,,,,,,,,,,,,
102,5001,-2,1/11/2025,,,,,,,,,,,,,
102,5001,-5,1/11/2025,,,,,,,,,,,,,
102,5001,-5,1/11/2025,,,,,,,,,,,,,
102,5023,-1,1/11/2025,,,,,,,,,,,,,
102,5033,-1,1/13/2025,,,,,,,,,,,,,
102,5041,-1,1/13/2025,,,,,,,,,,,,,
102,5001,-1,1/13/2025,,,,,,,,,,,,,
102,5030,-1,1/13/2025,,,,,,,,,,,,,
102,5030,-1,1/13/2025,,,,,,,,,,,,,
102,5001,-2,1/15/2025,,,,,,,,,,,,,
102,5030,-1,1/15/2025,,,,,,,,,,,,,
102,5001,-1,1/15/2025,,,,,,,,,,,,,
102,5022,-1,1/15/2025,,,,,,,,,,,,,
102,5001,-1,1/15/2025,,,,,,,,,,,,,
102,5001,-1,1/16/2025,,,,,,,,,,,,,
102,5021,-1,1/16/2025,,,,,,,,,,,,,
102,5030,-1,1/17/2025,,,,,,,,,,,,,
102,5001,-1,1/17/2025,,,,,,,,,,,,,
102,5022,-2,1/17/2025,,,,,,,,,,,,,
102,5030,-1,1/17/2025,,,,,,,,,,,,,
102,5001,-1,1/17/2025,,,,,,,,,,,,,
102,5030,-1,1/18/2025,,,,,,,,,,,,,
102,5030,1,1/18/2025,,,,,,,,,,,,,
102,5001,-1,1/18/2025,,,,,,,,,,,,,
102,5021,-1,1/20/2025,,,,,,,,,,,,,
102,5022,-1,1/20/2025,,,,,,,,,,,,,
102,5003,-1,1/20/2025,,,,,,,,,,,,,
102,5010,-1,1/20/2025,,,,,,,,,,,,,
102,5001,-11,1/20/2025,,,,,,,,,,,,,
102,5010,-1,1/20/2025,,,,,,,,,,,,,
102,5049,-1,1/20/2025,,,,,,,,,,,,,
102,5001,-2,1/21/2025,,,,,,,,,,,,,
102,5001,-2,1/21/2025,,,,,,,,,,,,,
102,5030,-1,1/21/2025,,,,,,,,,,,,,
102,5001,-8,1/21/2025,,,,,,,,,,,,,
102,5001,-1,1/21/2025,,,,,,,,,,,,,
102,5022,-1,1/21/2025,,,,,,,,,,,,,
102,5001,-2,1/21/2025,,,,,,,,,,,,,
102,5001,-1,1/21/2025,,,,,,,,,,,,,
102,5001,-2,1/21/2025,,,,,,,,,,,,,
102,5001,-2,1/21/2025,,,,,,,,,,,,,
102,5030,1,1/22/2025,,,,,,,,,,,,,
102,5021,-1,1/22/2025,,,,,,,,,,,,,
102,5024,-2,1/23/2025,,,,,,,,,,,,,
102,5001,-2,1/23/2025,,,,,,,,,,,,,
102,5001,-2,1/23/2025,,,,,,,,,,,,,
102,5010,-1,1/23/2025,,,,,,,,,,,,,
102,5046,-2,1/23/2025,,,,,,,,,,,,,
102,5001,-2,1/23/2025,,,,,,,,,,,,,
102,5030,-1,1/24/2025,,,,,,,,,,,,,
102,5005,-1,1/24/2025,,,,,,,,,,,,,
102,5042,-1,1/24/2025,,,,,,,,,,,,,
102,5001,-2,1/24/2025,,,,,,,,,,,,,
102,5001,-1,1/24/2025,,,,,,,,,,,,,
102,5001,-2,1/24/2025,,,,,,,,,,,,,
102,5001,-1,1/25/2025,,,,,,,,,,,,,
102,5041,1,1/27/2025,,,,,,,,,,,,,
102,5001,-2,1/27/2025,,,,,,,,,,,,,
102,5022,-2,1/27/2025,,,,,,,,,,,,,
102,5001,-1,1/27/2025,,,,,,,,,,,,,
102,5001,-1,1/28/2025,,,,,,,,,,,,,
102,5001,-12,1/28/2025,,,,,,,,,,,,,
102,5021,1,1/28/2025,,,,,,,,,,,,,
102,5041,-1,1/28/2025,,,,,,,,,,,,,
102,5021,-2,1/28/2025,,,,,,,,,,,,,
102,5030,-1,1/28/2025,,,,,,,,,,,,,
102,5001,-1,1/28/2025,,,,,,,,,,,,,
102,5041,-1,1/28/2025,,,,,,,,,,,,,
102,5030,-1,1/28/2025,,,,,,,,,,,,,
102,5001,-2,1/28/2025,,,,,,,,,,,,,
102,5001,-1,1/29/2025,,,,,,,,,,,,,
102,5028,-1,1/29/2025,,,,,,,,,,,,,
102,5001,-5,1/29/2025,,,,,,,,,,,,,
102,5021,-1,1/29/2025,,,,,,,,,,,,,
102,5030,-1,1/29/2025,,,,,,,,,,,,,
102,5023,-1,1/29/2025,,,,,,,,,,,,,
102,5001,-2,1/29/2025,,,,,,,,,,,,,
102,5021,-2,1/30/2025,,,,,,,,,,,,,
102,5042,-2,1/30/2025,,,,,,,,,,,,,
102,5021,-1,1/30/2025,,,,,,,,,,,,,
102,5039,-1,1/31/2025,,,,,,,,,,,,,
102,5001,-4,2/1/2025,,,,,,,,,,,,,
102,5001,-4,2/1/2025,,,,,,,,,,,,,
102,5022,-1,2/3/2025,,,,,,,,,,,,,
102,5001,-1,2/3/2025,,,,,,,,,,,,,
102,5022,-1,2/3/2025,,,,,,,,,,,,,
102,5025,-1,2/3/2025,,,,,,,,,,,,,
102,5039,-1,2/5/2025,,,,,,,,,,,,,
102,5001,-2,2/5/2025,,,,,,,,,,,,,
102,5001,-4,2/5/2025,,,,,,,,,,,,,
102,5061,-1,2/6/2025,,,,,,,,,,,,,
102,5021,-1,2/6/2025,,,,,,,,,,,,,
102,5001,-3,2/6/2025,,,,,,,,,,,,,
102,5061,-1,2/6/2025,,,,,,,,,,,,,
102,5014,-2,2/6/2025,,,,,,,,,,,,,
102,5042,-1,2/7/2025,,,,,,,,,,,,,
102,5001,-2,2/7/2025,,,,,,,,,,,,,
102,5001,-1,2/7/2025,,,,,,,,,,,,,
102,5021,-1,2/8/2025,,,,,,,,,,,,,
102,5030,-1,2/10/2025,,,,,,,,,,,,,
102,5030,-1,2/10/2025,,,,,,,,,,,,,
102,5001,-1,2/10/2025,,,,,,,,,,,,,
102,5024,-1,2/10/2025,,,,,,,,,,,,,
102,5005,-1,2/10/2025,,,,,,,,,,,,,
102,5001,-2,2/11/2025,,,,,,,,,,,,,
102,5022,-3,2/11/2025,,,,,,,,,,,,,
102,5001,-4,2/12/2025,,,,,,,,,,,,,
102,5001,-2,2/12/2025,,,,,,,,,,,,,
102,5022,-1,2/12/2025,,,,,,,,,,,,,
102,5001,-1,2/12/2025,,,,,,,,,,,,,
102,5001,-2,2/13/2025,,,,,,,,,,,,,
102,5041,-1,2/13/2025,,,,,,,,,,,,,
102,5030,-1,2/13/2025,,,,,,,,,,,,,
102,5001,-1,2/14/2025,,,,,,,,,,,,,
102,5021,-2,2/14/2025,,,,,,,,,,,,,
102,5021,-2,2/14/2025,,,,,,,,,,,,,
102,50BK,-2,2/14/2025,,,,,,,,,,,,,
102,5042,-1,2/14/2025,,,,,,,,,,,,,
102,5001,-4,2/15/2025,,,,,,,,,,,,,
102,5003,-1,2/15/2025,,,,,,,,,,,,,
102,5001,-2,2/15/2025,,,,,,,,,,,,,
102,5001,-1,2/15/2025,,,,,,,,,,,,,
102,5021,-1,2/15/2025,,,,,,,,,,,,,
102,5022,-1,2/17/2025,,,,,,,,,,,,,
102,5021,-1,2/17/2025,,,,,,,,,,,,,
102,5001,-2,2/17/2025,,,,,,,,,,,,,
102,5011,-4,2/18/2025,,,,,,,,,,,,,
102,5001,-10,2/18/2025,,,,,,,,,,,,,
102,5001,-1,2/18/2025,,,,,,,,,,,,,
102,5001,-3,2/18/2025,,,,,,,,,,,,,
102,5021,-1,2/18/2025,,,,,,,,,,,,,
102,5011,-1,2/18/2025,,,,,,,,,,,,,
102,5011,-4,2/18/2025,,,,,,,,,,,,,
102,5011,-1,2/18/2025,,,,,,,,,,,,,
102,5030,-1,2/18/2025,,,,,,,,,,,,,
102,5011,-2,2/18/2025,,,,,,,,,,,,,
102,5030,-1,2/18/2025,,,,,,,,,,,,,
102,5010,-1,2/18/2025,,,,,,,,,,,,,
102,5001,-2,2/19/2025,,,,,,,,,,,,,
102,5005,-1,2/19/2025,,,,,,,,,,,,,
102,5010,-1,2/19/2025,,,,,,,,,,,,,
102,5011,-4,2/19/2025,,,,,,,,,,,,,
102,5001,-2,2/20/2025,,,,,,,,,,,,,
102,5001,-2,2/20/2025,,,,,,,,,,,,,
102,5021,-1,2/20/2025,,,,,,,,,,,,,
102,5021,-1,2/20/2025,,,,,,,,,,,,,
102,5022,-1,2/20/2025,,,,,,,,,,,,,
102,5021,-1,2/20/2025,,,,,,,,,,,,,
102,5001,-1,2/21/2025,,,,,,,,,,,,,
102,5001,-1,2/21/2025,,,,,,,,,,,,,
102,5022,-2,2/21/2025,,,,,,,,,,,,,
102,5001,-2,2/21/2025,,,,,,,,,,,,,
102,5030,-1,2/21/2025,,,,,,,,,,,,,
102,5001,-2,2/21/2025,,,,,,,,,,,,,
102,5001,-2,2/21/2025,,,,,,,,,,,,,
102,5023,-1,2/21/2025,,,,,,,,,,,,,
102,5009,-1,2/21/2025,,,,,,,,,,,,,
102,5001,-1,2/21/2025,,,,,,,,,,,,,
102,5001,-2,2/21/2025,,,,,,,,,,,,,
102,5022,-1,2/21/2025,,,,,,,,,,,,,
102,5030,-1,2/21/2025,,,,,,,,,,,,,
102,5001,-1,2/21/2025,,,,,,,,,,,,,
102,5030,-1,2/21/2025,,,,,,,,,,,,,
102,5001,-2,2/22/2025,,,,,,,,,,,,,
102,5023,-1,2/22/2025,,,,,,,,,,,,,
102,5010,-4,2/22/2025,,,,,,,,,,,,,
102,5030,-1,2/22/2025,,,,,,,,,,,,,
102,5003,-2,2/22/2025,,,,,,,,,,,,,
102,50TC,1,2/22/2025,,,,,,,,,,,,,
102,50TC,-1,2/22/2025,,,,,,,,,,,,,
102,5001,-1,2/24/2025,,,,,,,,,,,,,
102,5021,-1,2/24/2025,,,,,,,,,,,,,
102,5001,-1,2/24/2025,,,,,,,,,,,,,
102,5041,-1,2/24/2025,,,,,,,,,,,,,
102,5021,-2,2/24/2025,,,,,,,,,,,,,
102,5021,-2,2/24/2025,,,,,,,,,,,,,
102,5003,-2,2/24/2025,,,,,,,,,,,,,
102,5009,-1,2/24/2025,,,,,,,,,,,,,
102,5021,-2,2/24/2025,,,,,,,,,,,,,
102,5001,-3,2/25/2025,,,,,,,,,,,,,
102,5023,-1,2/25/2025,,,,,,,,,,,,,
102,5010,1,2/25/2025,,,,,,,,,,,,,
102,5001,-2,2/25/2025,,,,,,,,,,,,,
102,5001,-5,2/25/2025,,,,,,,,,,,,,
102,5049,-1,2/25/2025,,,,,,,,,,,,,
102,5041,1,2/26/2025,,,,,,,,,,,,,
102,5010,-1,2/26/2025,,,,,,,,,,,,,
102,5030,-1,2/26/2025,,,,,,,,,,,,,
102,5021,-1,2/26/2025,,,,,,,,,,,,,
102,5010,-1,2/26/2025,,,,,,,,,,,,,
102,5030,-1,2/27/2025,,,,,,,,,,,,,
102,5001,-2,2/27/2025,,,,,,,,,,,,,
102,5001,-2,2/27/2025,,,,,,,,,,,,,
102,5001,-2,2/27/2025,,,,,,,,,,,,,
102,5001,-2,2/27/2025,,,,,,,,,,,,,
102,5010,-1,2/27/2025,,,,,,,,,,,,,
102,5001,-2,2/28/2025,,,,,,,,,,,,,
102,5022,-1,2/28/2025,,,,,,,,,,,,,
102,5001,-3,3/1/2025,,,,,,,,,,,,,
102,5036,-1,3/1/2025,,,,,,,,,,,,,
102,5030,-1,3/1/2025,,,,,,,,,,,,,
102,5042,-1,3/1/2025,,,,,,,,,,,,,
102,5001,-12,3/1/2025,,,,,,,,,,,,,
102,5001,-2,3/3/2025,,,,,,,,,,,,,
102,5021,-1,3/3/2025,,,,,,,,,,,,,
102,5049,-1,3/3/2025,,,,,,,,,,,,,
102,5001,-1,3/3/2025,,,,,,,,,,,,,
102,5041,-1,3/3/2025,,,,,,,,,,,,,
102,5021,-1,3/3/2025,,,,,,,,,,,,,
102,5022,-2,3/3/2025,,,,,,,,,,,,,
102,5001,-4,3/3/2025,,,,,,,,,,,,,
102,5021,-1,3/3/2025,,,,,,,,,,,,,
102,5041,-1,3/3/2025,,,,,,,,,,,,,
102,5022,-2,3/3/2025,,,,,,,,,,,,,
102,5030,-1,3/3/2025,,,,,,,,,,,,,
102,5041,-1,3/4/2025,,,,,,,,,,,,,
102,5001,-1,3/4/2025,,,,,,,,,,,,,
102,5003,-1,3/4/2025,,,,,,,,,,,,,
102,5042,-1,3/4/2025,,,,,,,,,,,,,
102,5030,-1,3/4/2025,,,,,,,,,,,,,
102,5001,-2,3/4/2025,,,,,,,,,,,,,
102,5021,1,3/4/2025,,,,,,,,,,,,,
102,5030,-1,3/5/2025,,,,,,,,,,,,,
102,5001,-1,3/5/2025,,,,,,,,,,,,,
102,5042,-1,3/5/2025,,,,,,,,,,,,,
102,5001,-2,3/5/2025,,,,,,,,,,,,,
102,5006,-1,3/5/2025,,,,,,,,,,,,,
102,5011,-3,3/6/2025,,,,,,,,,,,,,
102,5011,-1,3/6/2025,,,,,,,,,,,,,
102,5023,-1,3/6/2025,,,,,,,,,,,,,
102,5021,-1,3/6/2025,,,,,,,,,,,,,
102,5001,-2,3/7/2025,,,,,,,,,,,,,
102,5011,-4,3/7/2025,,,,,,,,,,,,,
102,5032,-1,3/7/2025,,,,,,,,,,,,,
102,5011,-1,3/7/2025,,,,,,,,,,,,,
102,5030,-2,3/7/2025,,,,,,,,,,,,,
102,5042,-1,3/7/2025,,,,,,,,,,,,,
102,5021,-1,3/7/2025,,,,,,,,,,,,,
102,5003,-1,3/8/2025,,,,,,,,,,,,,
102,5003,-1,3/8/2025,,,,,,,,,,,,,
102,5041,1,3/8/2025,,,,,,,,,,,,,
102,5001,-4,3/8/2025,,,,,,,,,,,,,
102,5003,-1,3/8/2025,,,,,,,,,,,,,
102,5006,-1,3/8/2025,,,,,,,,,,,,,
102,5023,-2,3/8/2025,,,,,,,,,,,,,
102,5001,-4,3/8/2025,,,,,,,,,,,,,
102,5021,-1,3/10/2025,,,,,,,,,,,,,
102,5001,-2,3/10/2025,,,,,,,,,,,,,
102,5003,-2,3/10/2025,,,,,,,,,,,,,
102,5011,-4,3/10/2025,,,,,,,,,,,,,
102,5001,-3,3/10/2025,,,,,,,,,,,,,
102,5003,-2,3/11/2025,,,,,,,,,,,,,
102,5021,-1,3/11/2025,,,,,,,,,,,,,
102,5003,-2,3/11/2025,,,,,,,,,,,,,
102,5005,-1,3/11/2025,,,,,,,,,,,,,
102,5001,-2,3/11/2025,,,,,,,,,,,,,
102,5001,-2,3/11/2025,,,,,,,,,,,,,
102,5001,-4,3/12/2025,,,,,,,,,,,,,
102,5010,-1,3/12/2025,,,,,,,,,,,,,
102,5011,-2,3/12/2025,,,,,,,,,,,,,
102,5024,-2,3/12/2025,,,,,,,,,,,,,
102,5042,-1,3/12/2025,,,,,,,,,,,,,
102,5022,-2,3/12/2025,,,,,,,,,,,,,
102,5023,-1,3/12/2025,,,,,,,,,,,,,
102,5001,-5,3/13/2025,,,,,,,,,,,,,
102,5010,-1,3/13/2025,,,,,,,,,,,,,
102,5001,-1,3/13/2025,,,,,,,,,,,,,
102,5021,1,3/13/2025,,,,,,,,,,,,,
102,5041,-1,3/13/2025,,,,,,,,,,,,,
102,509A,-1,3/15/2025,,,,,,,,,,,,,
102,5001,-2,3/15/2025,,,,,,,,,,,,,
102,5001,-4,3/15/2025,,,,,,,,,,,,,
102,509A,-1,3/15/2025,,,,,,,,,,,,,
102,5021,-2,3/17/2025,,,,,,,,,,,,,
102,5021,-1,3/17/2025,,,,,,,,,,,,,
102,5001,-4,3/17/2025,,,,,,,,,,,,,
102,5030,-1,3/17/2025,,,,,,,,,,,,,
102,5021,-1,3/17/2025,,,,,,,,,,,,,
102,5030,-1,3/18/2025,,,,,,,,,,,,,
102,5011,-4,3/18/2025,,,,,,,,,,,,,
102,5003,-1,3/18/2025,,,,,,,,,,,,,
102,5006,-1,3/18/2025,,,,,,,,,,,,,
102,5021,1,3/19/2025,,,,,,,,,,,,,
102,5030,-2,3/19/2025,,,,,,,,,,,,,
102,5001,-4,3/20/2025,,,,,,,,,,,,,
102,5022,-1,3/20/2025,,,,,,,,,,,,,
102,5001,-2,3/20/2025,,,,,,,,,,,,,
102,5001,-4,3/20/2025,,,,,,,,,,,,,
102,5021,-1,3/20/2025,,,,,,,,,,,,,
102,5039,-1,3/21/2025,,,,,,,,,,,,,
102,5042,-1,3/21/2025,,,,,,,,,,,,,
102,5022,-1,3/21/2025,,,,,,,,,,,,,
102,5030,-1,3/21/2025,,,,,,,,,,,,,
102,5022,-3,3/21/2025,,,,,,,,,,,,,
102,5001,-1,3/24/2025,,,,,,,,,,,,,
102,5003,-1,3/24/2025,,,,,,,,,,,,,
102,5001,-4,3/24/2025,,,,,,,,,,,,,
102,5001,-1,3/24/2025,,,,,,,,,,,,,
